672;57;13;Garzon
673;57;13;Gigante
674;57;13;Guadalupe
675;57;13;Hobo
676;57;13;Iquira
677;57;13;Isnos
678;57;13;La Argentina
679;57;13;La Plata
680;57;13;Nataga
681;57;13;Oporapa
682;57;13;Paicol
683;57;13;Palermo
684;57;13;Palestina
685;57;13;Pital
686;57;13;Pitalito
687;57;13;Rivera
688;57;13;Saladoblanco
689;57;13;San Agustin
690;57;13;Santa Maria
691;57;13;Suaza
692;57;13;Tarqui
693;57;13;Tesalia
694;57;13;Tello
695;57;13;Teruel
696;57;13;Timana
697;57;13;Villavieja
698;57;13;Yaguara
699;57;27;Riohacha
700;57;27;Albania
701;57;27;Barrancas
702;57;27;Dibulla
703;57;27;Distraccion
704;57;27;El Molino
705;57;27;Fonseca
706;57;27;Hatonuevo
707;57;27;La Jagua Del Pilar
708;57;27;Maicao
709;57;27;Manaure
710;57;27;San Juan Del Cesar
711;57;27;Uribia
712;57;27;Urumita
713;57;27;Villanueva
714;57;23;Algarrobo
715;57;23;Aracataca
716;57;23;Ariguani
717;57;23;Cerro San Antonio
718;57;23;Chibolo
719;57;23;Cienaga
720;57;23;Concordia
721;57;23;El Banco
722;57;23;El Piñon
723;57;23;El Reten
724;57;23;Fundacion
725;57;23;Guamal
726;57;23;Nueva Granada
727;57;23;Pedraza
728;57;23;Pijiño Del Carmen
729;57;23;Pivijay
730;57;23;Plato
731;57;23;Puebloviejo
732;57;23;Remolino
733;57;23;Sabanas De San Angel
734;57;23;Salamina
735;57;23;San Sebastian De Buenavista
736;57;23;San Zenon
737;57;23;Santa Ana
738;57;23;Santa Barbara De Pinto
739;57;23;Sitionuevo
740;57;23;Tenerife
741;57;23;Zapayan
742;57;23;Zona Bananera
743;57;12;Acacias
744;57;12;Barranca De Upia
745;57;12;Cabuyaro
746;57;12;Castilla La Nueva
747;57;12;Cubarral
748;57;12;Cumaral
749;57;12;El Calvario
750;57;12;El Castillo
751;57;12;El Dorado
752;57;12;Fuente De Oro
753;57;12;Granada
754;57;12;Guamal
755;57;12;Mapiripan
756;57;12;Mesetas
757;57;12;La Macarena
758;57;12;Uribe
759;57;12;Lejanias
760;57;12;Puerto Concordia
761;57;12;Puerto Gaitan
762;57;12;Puerto Lopez
763;57;12;Puerto Lleras
764;57;12;Puerto Rico
765;57;12;Restrepo
766;57;12;San Carlos De Guaroa
767;57;12;San Juan De Arama
768;57;12;San Juanito
769;57;12;San Martin
770;57;12;Vistahermosa
771;57;16;Alban
772;57;16;Aldana
773;57;16;Ancuya
774;57;16;Arboleda
775;57;16;Barbacoas
776;57;16;Belen
777;57;16;Buesaco
778;57;16;Colon
779;57;16;Consaca
780;57;16;Contadero
781;57;16;Cordoba
782;57;16;Cuaspud
783;57;16;Cumbal
784;57;16;Cumbitara
785;57;16;Chachagsi
786;57;16;El Charco
787;57;16;El Peñol
788;57;16;El Rosario
789;57;16;El Tablon De Gomez
790;57;16;El Tambo
791;57;16;Funes
792;57;16;Guachucal
793;57;16;Guaitarilla
794;57;16;Gualmatan
795;57;16;Iles
796;57;16;Imues
797;57;16;Ipiales
798;57;16;La Cruz
799;57;16;La Florida
800;57;16;La Llanada
801;57;16;La Tola
802;57;16;La Union
803;57;16;Leiva
804;57;16;Linares
805;57;16;Los Andes
806;57;16;Magsi
807;57;16;Mallama
808;57;16;Mosquera
809;57;16;Nariño
810;57;16;Olaya Herrera
811;57;16;Ospina
812;57;16;Francisco Pizarro
813;57;16;Policarpa
814;57;16;Potosi
815;57;16;Providencia
816;57;16;Puerres
817;57;16;Pupiales
818;57;16;Ricaurte
819;57;16;Roberto Payan
820;57;16;Samaniego
821;57;16;Sandona
822;57;16;San Bernardo
823;57;16;San Lorenzo
824;57;16;San Pablo
825;57;16;San Pedro De Cartago
826;57;16;Santa Barbara
827;57;16;Santacruz
828;57;16;Sapuyes
829;57;16;Taminango
830;57;16;Tangua
831;57;16;San Andres De Tumaco
832;57;16;Tuquerres
833;57;16;Yacuanquer
834;57;11;Abrego
835;57;11;Arboledas
836;57;11;Bochalema
837;57;11;Bucarasica
838;57;11;Cacota
839;57;11;Cachira
840;57;11;Chinacota
841;57;11;Chitaga
842;57;11;Convencion
843;57;11;Cucutilla
844;57;11;Durania
845;57;11;El Carmen
846;57;11;El Tarra
847;57;11;El Zulia
848;57;11;Gramalote
849;57;11;Hacari
850;57;11;Herran
851;57;11;Labateca
852;57;11;La Esperanza
853;57;11;La Playa
854;57;11;Los Patios
855;57;11;Lourdes
856;57;11;Mutiscua
857;57;11;Ocaña
858;57;11;Pamplona
859;57;11;Pamplonita
860;57;11;Puerto Santander
861;57;11;Ragonvalia
862;57;11;Salazar
863;57;11;San Calixto
864;57;11;San Cayetano
865;57;11;Santiago
866;57;11;Sardinata
867;57;11;Silos
868;57;11;Teorama
869;57;11;Tibu
870;57;11;Toledo
871;57;11;Villa Caro
872;57;10;Aguada
873;57;10;Albania
874;57;10;Aratoca
875;57;10;Barbosa
876;57;10;Barichara
877;57;10;Betulia
878;57;10;Bolivar
879;57;10;Cabrera
880;57;10;California
881;57;10;Capitanejo
882;57;10;Carcasi
883;57;10;Cepita
884;57;10;Cerrito
885;57;10;Charala
886;57;10;Charta
887;57;10;Chima
888;57;10;Chipata
889;57;10;Cimitarra
890;57;10;Concepcion
891;57;10;Confines
892;57;10;Contratacion
893;57;10;Coromoro
894;57;10;Curiti
895;57;10;El Carmen De Chucuri
896;57;10;El Guacamayo
897;57;10;El Peñon
898;57;10;El Playon
899;57;10;Encino
900;57;10;Enciso
901;57;10;Florian
902;57;10;Floridablanca
903;57;10;Galan
904;57;10;Gambita
905;57;10;Giron
906;57;10;Guaca
907;57;10;Guadalupe
908;57;10;Guapota
909;57;10;Guavata
910;57;10;Gsepsa
911;57;10;Hato
912;57;10;Jesus Maria
913;57;10;Jordan
914;57;10;La Belleza
915;57;10;Landazuri
916;57;10;La Paz
917;57;10;Lebrija
918;57;10;Los Santos
919;57;10;Macaravita
920;57;10;Malaga
921;57;10;Matanza
922;57;10;Mogotes
923;57;10;Molagavita
924;57;10;Ocamonte
925;57;10;Oiba
926;57;10;Onzaga
927;57;10;Palmar
928;57;10;Palmas Del Socorro
929;57;10;Paramo
930;57;10;Piedecuesta
931;57;10;Pinchote
932;57;10;Puente Nacional
933;57;10;Puerto Parra
934;57;10;Puerto Wilches
935;57;10;Rionegro
936;57;10;Sabana De Torres
937;57;10;San Andres
938;57;10;San Benito
939;57;10;San Gil
940;57;10;San Joaquin
941;57;10;San Jose De Miranda
942;57;10;San Miguel
943;57;10;San Vicente De Chucuri
944;57;10;Santa Barbara
945;57;10;Santa Helena Del Opon
946;57;10;Simacota
947;57;10;Socorro
948;57;10;Suaita
949;57;10;Sucre
950;57;10;Surata
951;57;10;Tona
952;57;10;Valle De San Jose
953;57;10;Velez
954;57;10;Vetas
955;57;10;Villanueva
956;57;10;Zapatoca
957;57;22;Buenavista
958;57;22;Caimito
959;57;22;Coloso
960;57;22;Corozal
961;57;22;Coveñas
962;57;22;Chalan
963;57;22;El Roble
964;57;22;Galeras
965;57;22;Guaranda
966;57;22;La Union
967;57;22;Los Palmitos
968;57;22;Majagual
969;57;22;Morroa
970;57;22;Ovejas
971;57;22;Palmito
972;57;22;Sampues
973;57;22;San Benito Abad
974;57;22;San Juan De Betulia
975;57;22;San Marcos
976;57;22;San Onofre
977;57;22;San Pedro
978;57;22;San Luis De Since
979;57;22;Sucre
980;57;22;Santiago De Tolu
981;57;22;Tolu Viejo
982;57;6;Alpujarra
983;57;6;Alvarado
984;57;6;Ambalema
985;57;6;Anzoategui
986;57;6;Armero
987;57;6;Ataco
988;57;6;Cajamarca
989;57;6;Carmen De Apicala
990;57;6;Casabianca
991;57;6;Chaparral
992;57;6;Coyaima
993;57;6;Cunday
994;57;6;Dolores
995;57;6;Espinal
996;57;6;Falan
997;57;6;Flandes
998;57;6;Fresno
999;57;6;Guamo
1000;57;6;Herveo
1001;57;6;Honda
1002;57;6;Icononzo
1003;57;6;Lerida
1004;57;6;Libano
1005;57;6;Mariquita
1006;57;6;Melgar
1007;57;6;Murillo
1008;57;6;Natagaima
1009;57;6;Ortega
1010;57;6;Palocabildo
1011;57;6;Piedras
1012;57;6;Planadas
1013;57;6;Prado
1014;57;6;Purificacion
1015;57;6;Rioblanco
1016;57;6;Roncesvalles
1017;57;6;Rovira
1018;57;6;Saldaña
1019;57;6;San Antonio
1020;57;6;San Luis
1021;57;6;Santa Isabel
1022;57;6;Suarez
1023;57;6;Valle De San Juan
1024;57;6;Venadillo
1025;57;6;Villahermosa
1026;57;6;Villarrica
1027;57;7;Alcala
1028;57;7;Andalucia
1029;57;7;Ansermanuevo
1030;57;7;Argelia
1031;57;7;Bolivar
1032;57;7;Buenaventura
1033;57;7;Bugalagrande
1034;57;7;Caicedonia
1035;57;7;Calima
1036;57;7;Candelaria
1037;57;7;Dagua
1038;57;7;El Aguila
1039;57;7;El Cairo
1040;57;7;El Dovio
1041;57;7;Florida
1042;57;7;Ginebra
1043;57;7;Guacari
1044;57;7;Jamundi
1045;57;7;La Cumbre
1046;57;7;La Victoria
1047;57;7;Obando
1048;57;7;Riofrio
1049;57;7;Roldanillo
1050;57;7;San Pedro
1051;57;7;Toro
1052;57;7;Trujillo
1053;57;7;Ulloa
1054;57;7;Versalles
1055;57;7;Vijes
1056;57;7;Yotoco
1057;57;28;Arauca
1058;57;28;Arauquita
1059;57;28;Cravo Norte
1060;57;28;Fortul
1061;57;28;Puerto Rondon
1062;57;28;Saravena
1063;57;28;Tame
1064;57;15;Aguazul
1065;57;15;Chameza
1066;57;15;Hato Corozal
1067;57;15;La Salina
1068;57;15;Mani
1069;57;15;Monterrey
1070;57;15;Nunchia
1071;57;15;Orocue
1072;57;15;Paz De Ariporo
1073;57;15;Pore
1074;57;15;Recetor
1075;57;15;Sabanalarga
1076;57;15;Sacama
1077;57;15;San Luis De Palenque
1078;57;15;Tamara
1079;57;15;Tauramena
1080;57;15;Trinidad
1081;57;29;Mocoa
1082;57;29;Colon
1083;57;29;Orito
1084;57;29;Puerto Asis
1085;57;29;Puerto Caicedo
1086;57;29;Puerto Guzman
1087;57;29;Leguizamo
1088;57;29;Sibundoy
1089;57;29;San Francisco
1090;57;29;San Miguel
1091;57;29;Santiago
1092;57;29;Valle Del Guamuez
1093;57;29;Villagarzon
1094;57;30;San Andres
1095;57;30;Providencia
1096;57;31;Leticia
1097;57;31;El Encanto
1098;57;31;La Chorrera
1099;57;31;La Pedrera
1100;57;31;La Victoria
1101;57;31;Miriti - Parana
1102;57;31;Puerto Alegria
1103;57;31;Puerto Arica
1104;57;31;Puerto Nariño
1105;57;31;Puerto Santander
1106;57;31;Tarapaca
1107;57;32;Inirida
1108;57;32;Barranco Minas
1109;57;32;Mapiripana
1110;57;32;San Felipe
1111;57;32;Puerto Colombia
1112;57;32;La Guadalupe
1113;57;32;Cacahual
1114;57;32;Pana Pana
1115;57;32;Morichal
1116;57;33;San Jose Del Guaviare
1117;57;33;Calamar
1118;57;33;El Retorno
1119;57;33;Miraflores
1120;57;34;Mitu
1121;57;34;Caruru
1122;57;34;Pacoa
1123;57;34;Taraira
1124;57;34;Papunaua
1125;57;34;Yavarate
1126;57;35;Puerto Carreño
1127;57;35;La Primavera
1128;57;35;Santa Rosalia
1129;57;35;Cumaribo
1130;57;4;Currulao
1131;57;26;BELÉN DE BAJIRÁ
